Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
55477,0MjW6RXyiW4zIBKubIghx5,Nazz,Agar Mai Hota Bhagwan,Agar Mai Hota Bhagwan,49,215024,False,0.771,0.548,11,-10.241,1,0.127,0.46,0.0,0.151,0.571,152.981,4,indian
55478,2dZyFNtUz3IIBzUZmSu5z8,Pritam;Raftaar;Shahid Mallya,Dishoom,Toh Dishoom,49,244778,False,0.501,0.838,2,-4.583,1,0.151,0.127,0.0,0.292,0.513,166.054,4,indian
55479,24jAP7IKsGWoZzQUmwE8Mm,Narhen Ellalan;Ramanan Nathan,Moonu Bgm,Moonu Bgm,49,86666,False,0.389,0.339,9,-8.643,0,0.0314,0.916,0.15,0.417,0.335,68.412,4,indian
55480,4JiaYXeF1BjoiNdLtM1yUD,Ashu Shukla,Phir Se Shuru,Phir Se Shuru,49,211875,False,0.515,0.145,4,-14.812,1,0.0334,0.91,4.06e-06,0.104,0.302,144.687,3,indian
55481,7FROOyFNVDaTbnnBcghUXL,Kailash Kher,Chandni Chowk To China,Chak Lein De,50,262687,False,0.709,0.779,8,-8.187,1,0.041,0.334,0.000266,0.387,0.611,129.022,4,indian
55482,4NtaQSiRgkQ2Af8GSW0B0t,Pritam;Anand Raj Anand;Richa Sharma,Dhan Dhana Dhan Goal,Billo Rani,50,329247,False,0.71,0.845,11,-6.878,0,0.111,0.257,0.0,0.192,0.846,98.016,4,indian
55483,1YIxsDMuhobzdKetn6VHKW,Axonn,Jiyein Kyun (Bollywood Lo-Fi;Chill;Remix),Jiyein Kyun - Bollywood Lo-Fi;Chill;Remix,48,166153,False,0.537,0.535,1,-7.336,0,0.0372,0.139,1.54e-06,0.137,0.113,129.951,4,indian
55485,5GJPqaqlCSN19ReZ3Hmue4,When Chai Met Toast,When We Feel Young,When We Feel Young,50,266393,False,0.573,0.7,4,-6.661,1,0.0271,0.267,0.0187,0.117,0.317,87.508,4,indian
55486,50Emj7dvfU5NTCQsS7ECJ7,Raghav Chaitanya;Anurag Saikia,"Ek Tukda Dhoop (From ""Thappad"")","Ek Tukda Dhoop (From ""Thappad"")",49,325822,False,0.522,0.421,0,-7.976,1,0.0275,0.73,8.16e-05,0.19,0.203,107.926,4,indian
55487,33vhuNbI4A5BcXBYcw9wZx,Pritam;Anushka Manchanda,Dum Maaro Dum,Mit Jaaye Gham (Dum Maaro Dum),49,232733,False,0.747,0.921,0,-3.851,1,0.0859,0.0956,0.000164,0.0367,0.671,129.945,4,indian
55488,5RmrLfHUfvcStOAUXQr5TJ,Shashwat Singh,Kiska Rasta Dekhe (The Unwind Mix),Kiska Rasta Dekhen - The Unwind Mix,7,287273,False,0.403,0.209,7,-13.908,1,0.0318,0.871,8.97e-06,0.153,0.339,130.856,3,indian
55489,2h1d6XPdBms5i7YwyfOO7q,Salim–Sulaiman;Sunidhi Chauhan,Heroine (Original Motion Picture Soundtrack),Halkat Jawani,51,238426,False,0.709,0.812,6,-2.497,0,0.119,0.108,2.11e-06,0.465,0.908,131.984,4,indian
55490,64Xa40JF6SZScjZgCTY3KA,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Hai Kahan Ka Irada,51,325829,False,0.431,0.748,9,-6.434,1,0.0846,0.117,2.69e-05,0.154,0.457,88.457,4,indian
55491,0Gb6ci1GDk8FZD58mB8kii,Sanah Moidutty,Vennila Chandana Kinnam (Recreated Version),Vennila Chandana Kinnam - Recreated Version,50,184500,False,0.766,0.267,1,-9.254,1,0.0361,0.882,3.86e-06,0.1,0.312,119.973,3,indian
55492,2VEyI38e4bZ1uNpKawXRjG,Manikka Vinayagam;Malkudi Subha,Mounam Pesiyathey (Original Motion Picture Soundtrack),Arupathu Ayidichu,49,231262,False,0.724,0.767,5,-10.403,0,0.349,0.598,0.0,0.0701,0.945,75.986,4,indian
55493,4lKuVRhrSO9le6tRbgrpKC,Salim–Sulaiman;Shreya Ghoshal;Amitabh Bhattacharya,Band Baaja Baaraat,Aadha Ishq,50,283715,False,0.546,0.505,0,-9.909,1,0.0873,0.314,2.93e-05,0.0971,0.522,82.917,4,indian
55494,4M7pu2MwyGysZM4deGXueq,Madan Mohan;Lata Mangeshkar;Udit Narayan;Javed Akhtar,Veer - Zaara,Aisa Des Hai Mera,51,427781,False,0.563,0.803,5,-6.651,0,0.117,0.589,0.0,0.0735,0.792,82.909,4,indian
55495,1nS2gyHrXNqlCM7f1A90Pi,Bombay Jayashri,Theri (Original Motion Picture Soundtrack),Thaimai,51,166229,False,0.248,0.42,9,-11.747,1,0.0274,0.587,0.00473,0.108,0.218,84.013,3,indian
55496,1hd4I7yByPS8RAmc9dM9lH,Silent Ocean;Aditya A,Chaand Baaliyan (Lofi Flip),Chaand Baaliyan - Lofi Flip,49,163875,False,0.62,0.269,0,-19.153,1,0.0957,0.0749,8.72e-06,0.64,0.159,85.014,4,indian
55497,2YNgcIiD73XsXFNM3UuxlM,Salim–Sulaiman,Rab Ne Bana Di Jodi (Original),Dancing Jodi,50,239647,False,0.704,0.903,5,-7.384,0,0.0879,0.0159,0.572,0.0818,0.651,131.988,4,indian
55498,7nXci98gcFBxwsSRxqkzSq,Kailash Kher,Dhindora,Dhindora,50,199838,False,0.731,0.746,10,-6.859,0,0.0707,0.00528,0.000334,0.0852,0.788,123.954,4,indian
55499,1C2MHvFmeoFpExBtWOiQ4Z,M. S. Subbulakshmi,Sri Venkatesa Suprabhatham,Sri Venkateshwara Suprabhatham,48,1240944,False,0.605,0.408,7,-7.678,1,0.495,0.955,0.0,0.419,0.798,85.498,3,indian
55500,3mFDF0ulC4tyOFC4bB67Kd,Pritam;Richa Sharma,Jannat (Original Motion Picture Soundtrack),Lambi Judai,49,288040,False,0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,4,indian
55502,18Eu9puOprFj4acahSyF1d,Sickflip;Mismatched;Raitila Rajasthan,Mismatched: Season 2 (Music from the Netflix Series),Mehmaan,51,170400,False,0.367,0.518,11,-9.946,1,0.464,0.814,0.071,0.16,0.53,98.24,4,indian
55503,5N1ede3QcEvtJNtM1een6B,Thaikkudam Bridge,Fish Rock,Fish Rock,47,259127,False,0.579,0.767,2,-6.916,1,0.0399,0.00475,0.0,0.394,0.475,149.975,4,indian
55505,6IjeHG6oLIkZeSq2SMEAtd,Taba Chake,Blush,Blush,47,199000,False,0.604,0.469,3,-8.314,1,0.0543,0.649,6.26e-05,0.124,0.495,66.383,4,indian
55506,2rjCLFdX8n9xLoMZgdMMxt,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),Kya Tum Naraaz Ho? (Raw),46,212530,False,0.593,0.112,1,-16.506,1,0.0322,0.924,1.39e-06,0.116,0.296,97.118,4,indian
55507,6sXuvZ3kEJFSDZwrpZZuSI,Pritam;Labh Janjua;Suzie Q,Singh Is Kinng,Jee Karda,47,291134,False,0.854,0.835,8,-4.711,1,0.0476,0.108,7.27e-05,0.0517,0.804,119.992,4,indian
55509,55A2PJuVAmaghsWUvfmYtY,Papon,Haaye Rabba,Haaye Rabba,48,190975,False,0.621,0.491,5,-9.077,1,0.0294,0.849,1.08e-05,0.0774,0.674,109.981,4,indian
55510,0NsYZt7iTFoLMw3pZTQEDQ,Kaavish,Nindiya Re (Studio Version),Nindiya Re - Studio Version,50,225645,False,0.655,0.104,5,-21.089,1,0.0319,0.891,0.0011,0.105,0.506,99.986,4,indian
55511,6cmPjiylmkjv2wiBCx2AHz,The Yellow Diary,Rab Raakha,Rab Raakha,47,239956,False,0.559,0.781,2,-6.496,1,0.0341,0.629,0.0569,0.112,0.373,119.964,4,indian
55512,3rVBZoeJT4lIr1S9EeENtc,Pritam;Arijit Singh;Nikhita Gandhi,Jagga Jasoos,Ullu Ka Pattha,48,211176,False,0.745,0.891,4,-5.572,0,0.0421,0.359,0.0567,0.104,0.906,122.025,4,indian
55513,4mYrbFGkk5u3bnDhTj0jAO,Jasleen Royal,Shivaay,Raatein,49,225875,False,0.653,0.401,5,-12.029,1,0.0279,0.893,0.143,0.109,0.311,129.988,4,indian
55514,2aUZaQ3ZFxh63KpSBfHNnZ,Pritam;Arjun Kanungo;Lisa Mishra,The Sky Is Pink,Nadaaniyaan,48,258983,False,0.677,0.823,0,-4.997,1,0.0375,0.109,6.44e-06,0.165,0.174,128.01,4,indian
55515,4H7S2ogSxUrX9bMv3a2O2K,Prateek Kuhad,In Tokens & Charms (Deluxe Edition),Just to Be With You,47,81280,False,0.792,0.267,10,-14.205,1,0.056,0.939,0.0331,0.12,0.607,146.033,3,indian
55516,6PwONWQ1wxb3jhXzbEumNH,Seedhe Maut;Sez on the Beat,Nayaab,Toh Kya,49,180129,True,0.859,0.728,5,-6.71,0,0.214,0.0972,0.0,0.104,0.66,150.09,4,indian
55517,51Gk1czQl7NjX0jHwawO1G,Prateek Kuhad,Raat Raazi,Yeh Pal,48,247688,False,0.752,0.204,2,-15.955,1,0.0371,0.834,0.102,0.109,0.38,117.997,4,indian
55518,0i5eB2ygjiqAuz9kwYsYiK,Pranish VP,Arcade X Dil Ko Karaar Aaya,Arcade X Dil Ko Karaar Aaya,48,229590,False,0.376,0.285,6,-8.783,1,0.0304,0.837,1.67e-05,0.0929,0.417,72.099,4,indian
55519,44DFFra1iTFvIGpzVlRHFx,Pritam;Nikhil D'Souza,Jannat 2 (Original Motion Picture Soundtrack),Sang Hoon Tere,49,264840,False,0.577,0.634,0,-5.597,0,0.0286,0.18,1.15e-06,0.186,0.392,80.991,4,indian
55520,1H5TcdTdMYvOfJ31SAA6H5,The Local Train,Aalas Ka Pedh,Kaisey Jiyun,48,239085,False,0.386,0.824,11,-5.225,0,0.0317,0.000305,6.5e-06,0.269,0.362,163.989,4,indian
55521,119ZRPeJ540NUGoUD8LkMe,Pritam;Arijit Singh;Shilpa Rao,Kalank (Original Motion Picture Soundtrack),Kalank (Bonus Track),48,308135,False,0.567,0.671,10,-7.668,1,0.0397,0.492,5.86e-05,0.102,0.313,117.919,4,indian
55522,7p9Gp8xvXI1oiXEvPBYMy1,Pritam;Arijit Singh;Mohan Kannan,Jagga Jasoos,Jhumritalaiyya,48,239374,False,0.531,0.787,0,-5.24,1,0.0452,0.548,1.41e-05,0.0813,0.693,88.943,4,indian
55523,2L2YNB3YIletW4fUtwphDv,Pritam;Arijit Singh;Madhubanti Bagchi,Love Aaj Kal (Original Motion Picture Soundtrack),Shayad - Reprise,49,245735,False,0.432,0.535,8,-7.34,1,0.032,0.904,0.000641,0.102,0.322,135.849,4,indian
55524,1veNS1osFHTWf2G6q5AbuQ,Mohan Kannan;Amitabh Bhattacharya,Lootera,Shikayatein,48,270169,False,0.237,0.423,7,-8.874,1,0.0304,0.329,0.00022,0.148,0.154,78.05,4,indian
55526,4URmwPTiCb6M7eiyYaZPtg,Emrose Percussion,Phir Kabhi (Lofi),Phir Kabhi - Lofi,48,216680,False,0.523,0.671,1,-5.427,0,0.112,0.242,0.23,0.872,0.174,163.938,4,indian
55527,0ldzwWfM7vVxZ9bmxK3Q8m,Pritam;Arijit Singh;Amit Mishra,"Galti Se Mistake (From ""Jagga Jasoos"")","Galti Se Mistake (From ""Jagga Jasoos"")",49,203076,False,0.438,0.797,11,-4.395,0,0.227,0.0173,0.0,0.164,0.71,195.237,3,indian
55528,6SkO0Mnxcevv0oXY4PHKVr,Pritam;Sonu Nigam;Romy,Laal Singh Chaddha,Main Ki Karaan?,49,254228,False,0.722,0.415,9,-10.069,1,0.0406,0.738,1.6e-05,0.0903,0.439,117.971,4,indian
55529,788Lp6lHrCrxJAZvS2l9YZ,Salim–Sulaiman;Benny Dayal;Himani Kapoor;Amitabh Bhattacharya,Band Baaja Baaraat,Dum Dum,50,310987,False,0.748,0.812,0,-7.938,1,0.0471,0.0634,0.00146,0.114,0.906,99.994,4,indian
55530,6URZh0L8qZ3v7q5EzPFE7A,VIBIE;OAFF;Savera;Lothika;Kausar Munir,Doobey (Lofi Flip),Doobey - Lofi Flip,47,231240,False,0.671,0.354,10,-14.556,0,0.148,0.539,1.45e-05,0.436,0.454,109.935,4,indian
55531,4lSs8Q2cYcrEy2aps8MPgx,Salim–Sulaiman;Rahat Fateh Ali Khan,Heroine (Original Motion Picture Soundtrack),Saaiyaan,48,210133,False,0.491,0.556,5,-6.023,1,0.0273,0.701,1.46e-06,0.0849,0.413,100.008,1,indian
55532,3jtW19tQGOBnp8gAAOWHaD,Silent Ocean;Sanish Nair;Ravikiran,Ye Tune Kya Kiya Lofi Flip,Ye Tune Kya Kiya Lofi Flip,48,201430,True,0.42,0.307,2,-15.579,0,0.0313,0.871,0.000136,0.344,0.185,87.033,4,indian
55533,2WAZgWQpoeHJwazZzbs2rH,When Chai Met Toast,When We Feel Young,Kahaani,48,215173,False,0.596,0.358,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,indian
55534,1PH0yXNGtSZbL2eufpgFJ4,Salim–Sulaiman;Vishal Dadlani,Kurbaan (Original Motion Picture Soundtrack),Kurbaan Hua,49,259360,False,0.54,0.718,2,-6.169,0,0.0429,0.022,0.000119,0.248,0.526,166.003,4,indian
55535,06C6QABI5ChBAsw95J9oTo,Ankur Tewari;The Ghalat Family;Karsh Kale,Side A,Mohobbat Zindabad,47,209733,False,0.781,0.602,9,-4.881,1,0.0523,0.225,4.17e-05,0.124,0.554,129.011,4,indian
55536,6cCLkL72zw70bOVV88D0Ep,Dream Note,Na Kehna Tum,Na Kehna Tum,49,265195,False,0.613,0.361,11,-12.354,1,0.0271,0.624,0.0,0.0999,0.22,105.078,4,indian
55537,6n92iq9Kni83H6IroZ3RJJ,Pritam;Benny Dayal;Shefali Alvares;Yo Yo Honey Singh,Yaariyan,Abcd -Yaariyan,47,205513,False,0.699,0.815,0,-4.282,1,0.0584,0.0217,0.0,0.0466,0.737,127.985,4,indian
55538,4tQeEHoii36QEGOEacAybz,Jasleen Royal;B Praak;Romy;Anvita Dutt,Ranjha (Reprise),Ranjha - Reprise,50,224457,False,0.565,0.291,1,-15.968,1,0.044,0.506,0.0045,0.121,0.195,83.017,4,indian
55539,5hL9yKGJAMUxfwsjFnJ0aR,Osho Jain,Wahaan,Khud Se,47,188571,False,0.696,0.153,10,-16.133,1,0.0301,0.907,1.09e-06,0.111,0.451,140.077,3,indian
55540,5udGjYNG57hYIUD61rfcGL,Dream Note,Girgit Damroo And The Good Trip,Kahan Woh Din Gaye,48,240000,False,0.583,0.393,3,-16.389,1,0.0305,0.614,0.00934,0.315,0.186,109.951,4,indian
55541,2JnZ5Q6YjESfLil5hg7WUT,Divya Kumar,Jai Lava Kusa,Raavana,48,258122,False,0.597,0.892,4,-5.121,0,0.0492,0.145,9.24e-05,0.118,0.634,80.009,4,indian
55542,7d5Sk1Omu1qfyOPnlPO9d1,Madan Mohan;Ahmed Hussain;Mohd. Hussain;Javed Akhtar,Veer - Zaara,Aaya Tere Dar Par,49,471013,False,0.37,0.909,10,-5.688,1,0.0907,0.252,0.0,0.133,0.706,117.51,4,indian
55543,5TgUA7EeMusDPjtnN26GuM,Pritam;Shaan;Anushka Manchanda,Golmaal 3,Apna Har Din,48,265364,False,0.778,0.861,8,-4.809,1,0.0838,0.08,1.15e-06,0.101,0.506,103.988,4,indian
55544,0WUo5DnZJLrCuCwVT0T2gH,VICKY SINGH,Popular Covers - Saregama And Pehchan Music Vol - 2,Uden Jab Jab Zulfen Teri,47,172778,False,0.887,0.291,8,-11.574,1,0.08,0.885,0.000261,0.105,0.75,123.962,4,indian
55545,64zeTLKn5flc0t74NeApXQ,Karthik Rao;Shilpa Surroch,Please Find Attached - Season 2 (A Dice Original Series),Haari Main Haari,47,163555,False,0.695,0.276,1,-16.612,1,0.0361,0.935,0.00422,0.102,0.398,135.122,4,indian
55546,3U4aD5lR1h9WrO3eUPaf6H,Raghu Dixit,Just Maath Maathali,Baanina Haniyu,47,164832,False,0.484,0.384,5,-7.282,1,0.0314,0.517,0.0,0.149,0.185,134.242,3,indian
55547,0qRgtkRi15K2osfLIvcHEs,Bombay Jayashri,Star Hits of Vijay & Surya,"Ondra Renda (From ""Kaakha Kaakha"")",48,306626,False,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,4,indian
55548,7y2LdSannuZhlHK3eTOyly,Kailash Kher;Meet Bros Anjjan,Best Of Kailash Kher,"Mere Nishaan (From ""Oh My God"")",49,300719,False,0.586,0.524,1,-8.576,1,0.0436,0.74,2.98e-06,0.136,0.529,98.077,4,indian
55549,4gzNmOoLoDxZABu1W8FOrc,Pritam;KK,Yaariyan,Meri Maa,48,317884,False,0.502,0.612,2,-4.787,1,0.0269,0.204,1.46e-06,0.117,0.419,82.021,4,indian
55550,3gJxSEQtZ08xpRuAMdynHW,The Yellow Diary,Izafa,Dheere Se,47,198000,False,0.584,0.548,8,-10.19,1,0.0361,0.669,0.0036,0.164,0.386,160.002,4,indian
55551,3bFORvJYwT9dX2qMGgKTn3,OAFF;Savera;Skeletron;Lothika;Ankur Tewari,Gehraiyaan (Original Motion Picture Soundtrack),Gehraiyaan - Skeletron Remix,48,144419,False,0.686,0.555,0,-5.676,1,0.0853,0.223,0.00141,0.0989,0.148,77.009,4,indian
55552,5qlsGohL4JSjYFYnCsljHM,Shamoon Ismail,Juice,Rung,50,183942,False,0.791,0.424,6,-9.757,0,0.0348,0.0416,1.61e-06,0.155,0.331,106.993,4,indian
55554,0Qs67RelQ1FHAPkVBUoTDu,Anupam Roy,Pari,Meri Khamoshi Hai,49,318511,False,0.535,0.285,4,-14.143,1,0.0307,0.836,0.00572,0.118,0.206,92.033,4,indian
55555,2bGCXKKxk0FyTwYeJooaJH,Osho Jain,Khush to Hai Na,Khush to Hai Na,46,191020,False,0.807,0.0977,0,-15.128,1,0.0427,0.97,4.16e-05,0.0863,0.462,147.127,4,indian
55556,4jQkn21WCZ7g1NS2wMQeoi,KSW;Ami Mishra,Hasi (Lofi Flip),Hasi - Lofi Flip,47,183716,False,0.434,0.342,6,-11.409,0,0.0302,0.557,0.000114,0.337,0.149,73.944,4,indian
55557,1BVlbuPTabrUN73h7LgyaY,Pritam;Jubin Nautiyal;Ash King,Ludo,Meri Tum Ho (Unplugged),47,213833,False,0.575,0.306,11,-10.536,1,0.0476,0.885,0.0,0.109,0.338,82.011,4,indian
55558,6Fvdk2eTzxEa9JsUUa1kP2,Palash Sen;Euphoria,Phir Dhoom,Maaeri,48,332733,False,0.389,0.586,8,-5.235,1,0.0452,0.537,0.0,0.177,0.419,77.984,4,indian
55559,5qG6pu4Vq9f7wB0NAso4UN,King Shubh;King,Ghumshudaa (Lofi Flip) [feat. King],Ghumshudaa (Lofi Flip) [feat. King],47,201586,False,0.681,0.598,4,-12.256,1,0.0824,0.807,0.00594,0.122,0.338,88.058,4,indian
55560,2ZH9LPIKLzTvgZi2AKmKQi,Raghu Dixit;Anne Amie,Koode,Aararo,46,247590,False,0.311,0.224,11,-10.918,1,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4,indian
55561,4NXCb9SiScRgMqlUnPwdKE,Pritam;Krishna;Url;Anvita Dutt,Badmaash Company,Chaska,47,314226,False,0.832,0.822,7,-10.496,1,0.0565,0.506,1.6e-06,0.214,0.927,100.004,4,indian
55562,5KZfM2W4L74di6cYgKoUE5,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),Jee Karda,47,240999,False,0.547,0.709,11,-7.87,0,0.0374,0.159,0.0,0.109,0.401,140.062,4,indian
55563,4g4VMpPM8CJAL38LeXl97p,Pritam;Rahat Fateh Ali Khan,Once Upon A Time In Mumbaai,Tum Jo Aaye (Reprise),47,267513,False,0.49,0.819,9,-4.239,1,0.0884,0.328,0.0,0.288,0.803,83.274,4,indian
55564,0S2qrCbW0FusG69XrE0FGO,Pritam;B Praak;Dino James,"Hoye Ishq Na (From ""Tadap"")","Hoye Ishq Na (From ""Tadap"")",47,279405,False,0.548,0.553,2,-9.714,1,0.122,0.0996,4.34e-06,0.0713,0.137,85.231,4,indian
55565,4SjCFYcyUxsitFDpVINqxA,Seedhe Maut;Sez on the Beat,Nayaab,Anaadi,47,198870,True,0.881,0.575,0,-8.106,1,0.246,0.116,0.0,0.318,0.396,123.989,4,indian
55566,4rIv0uUnxs5hVZfe5t9SNs,Pritam;Arijit Singh;Ash King;Shashwat Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Alizeh,47,282272,False,0.513,0.632,9,-7.612,1,0.0449,0.401,0.000305,0.0695,0.294,87.963,4,indian
55567,3qToa7nSnKh49amY8uWS3B,Deepanshu Ruhela;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma;Shankar-Ehsaan-Loy,Sajdaa (Lofi Flip),Sajdaa - Lofi Flip,48,128360,False,0.496,0.519,8,-8.515,1,0.0397,0.49,8.05e-05,0.217,0.0951,140.127,4,indian
55568,4xWBa63JWfBQ9P7yReHtps,Pritam;Arijit Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Channa Mereya,49,289333,False,0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,4,indian
55569,56dhkwFTzbq3AS54dguEEH,Twin Strings,Khabar,Khabar,47,218636,False,0.597,0.474,0,-9.846,1,0.0304,0.758,1.68e-06,0.116,0.315,132.004,4,indian
55570,7gFu2zjthH2zPbyl4uHLpr,Pritam;Arijit Singh;Amit Mishra,Jagga Jasoos,Galti Se Mistake,47,203076,False,0.438,0.797,11,-4.395,0,0.227,0.0173,0.0,0.164,0.71,195.237,3,indian
55571,7cvByqy8euqE4DYLO6b3EU,Pritam;Kamaal Khan;Nakash Aziz;Dev Negi;TUSHAR JOSHI,Tubelight (Original Motion Picture Soundtrack),Naach Meri Jaan,47,287272,False,0.627,0.939,4,-3.041,1,0.179,0.415,1.67e-06,0.182,0.92,198.106,3,indian
55572,2KDR0VRWbQ88LQ1cdi8T3z,The Local Train,Vaaqif,Dilnawaz,47,207530,False,0.496,0.568,4,-7.968,0,0.0333,0.217,1.69e-05,0.094,0.236,88.918,4,indian
55573,1OBOW5jFnqpieVQFsxu2P9,Pritam;Aditi Singh Sharma;Sameer Anjaan,Dhoom:3,Dhoom Machale Dhoom,51,235624,False,0.7,0.899,1,-8.262,1,0.117,0.096,1.38e-05,0.327,0.674,109.994,4,indian
55574,330vcLQSoOetyGLe426JSU,Pritam;Nakash Aziz;Dev Negi;Amit Mishra;Amitabh Bhattacharya;Sreerama Chandra;Antara Mitra,Chhichhore,Fikar Not,47,189073,False,0.609,0.849,5,-6.826,0,0.0859,0.375,0.0019,0.058,0.869,185.889,3,indian
55575,2kzu7owHDr3Lkcd0NOqimF,Pritam;Shadab Faridi;Altamash Faridi;Arijit Singh,"Tur Kalleyan (From ""Laal Singh Chaddha"")","Tur Kalleyan (From ""Laal Singh Chaddha"")",48,338152,False,0.434,0.532,1,-8.945,0,0.0363,0.807,0.00137,0.0767,0.25,84.895,4,indian
55576,0UXswv8EK5264CWxS0tLNF,Anupam Roy,Chotushkone,Boba Tunnel,49,247510,False,0.598,0.537,9,-8.281,1,0.0326,0.285,0.0,0.13,0.397,131.955,4,indian
55577,6VJPFl2Jf1tnGhwaTgv04v,Raghu Dixit;Benny Dayal,Koode,Paranne,46,258088,False,0.717,0.743,10,-9.092,1,0.0439,0.184,0.000771,0.0984,0.46,135.963,4,indian
55578,5ffq553Rljxn9pbFM0hIJH,NIRAJ,Te Amo x Tera Hone Laga Hoon (Acoustic),Te Amo x Tera Hone Laga Hoon - Acoustic,47,154419,False,0.722,0.297,7,-11.423,1,0.0332,0.74,0.0,0.117,0.399,119.963,4,indian
55579,3umwWCeZn5TrYw8PMDaL8w,Silent Ocean;Badshah;Aastha Gill,Heartless (Lofi Flip),Heartless - Lofi Flip,47,225522,False,0.493,0.334,4,-14.612,0,0.0552,0.0873,0.000628,0.22,0.119,140.145,4,indian
55580,2VJLjzAtXuIU1ppOULery6,Dhaval Kothari;Simran Choudhary,Kaho Poonam Na,Kaho Poonam Na,48,270000,False,0.391,0.55,6,-7.384,0,0.0391,0.561,1.07e-05,0.0915,0.657,82.834,4,indian
55581,4VgUJ2kOgdrCWf8gF0puHK,Amartya Bobo Rahut,Noor-Kasauli,Noor-Kasauli,46,125123,False,0.749,0.487,6,-10.473,1,0.0943,0.879,0.000225,0.0999,0.756,85.959,4,indian
55582,3wAXK2nhnsS6vdnGQ0Dph0,Dream Note,Tere Janey Ke Baad,Tere Janey Ke Baad,48,234000,False,0.614,0.278,2,-14.636,1,0.0319,0.897,1.99e-06,0.0722,0.316,60.048,4,indian
55583,4yWEl7boNZlIUQ32enHCsi,Pritam;Suhail Kaul,Life In A Metro (Original Motion Picture Soundtrack),Baatein Kuch Ankahee Si - Unplugged,47,258799,False,0.71,0.229,9,-9.756,1,0.031,0.763,0.0,0.114,0.448,122.929,4,indian
55584,0bdsLmlWCuTmFUoW4kswvB,Ashwin Adwani,Na Tum Jano Na Hum (ReVibe),Na Tum Jano Na Hum (ReVibe),46,136000,False,0.611,0.778,9,-4.803,1,0.0326,0.0946,5.04e-06,0.139,0.285,90.024,4,indian
55585,61cxfQqN4UOhCpNsj3mBl5,Prasanna;Namitha Babu,Chandi Veeran (Original Motion Picture Soundtrack),Alunguraen Kulunguraen,45,270000,False,0.57,0.703,7,-5.51,1,0.0486,0.313,5.92e-06,0.0556,0.598,172.025,4,indian
55586,0LbP2VQncT9J8ac3psAH2w,Jasleen Royal;Neeraj Rajawat,Hichki,Teri Dastaan,48,223490,False,0.632,0.266,2,-14.365,1,0.0257,0.96,0.00304,0.114,0.183,79.949,3,indian
55587,0VsdGpccIWa7h8sYZmaO0G,Last Minute India,Kaagaz Ki Naav,Kaagaz Ki Naav,46,297968,False,0.273,0.617,9,-6.884,1,0.0363,0.0169,0.0,0.153,0.181,96.271,4,indian
55588,5wwQmWZtmEoV8XSm05zQvA,Anupam Roy,Piku,Teri Meri Baatein,49,328384,False,0.653,0.554,5,-8.156,1,0.0243,0.157,1.23e-06,0.172,0.455,99.974,4,indian
55589,7J0E3iSjAxIdQtArstSfIJ,Raghu Dixit;Siddhartha Belmannu;Rakshita Suresh,Ninna Sanihake (Original Motion Picture Soundtrack),Nee Parichaya,46,218017,False,0.679,0.608,0,-10.187,0,0.0368,0.639,7.55e-06,0.0873,0.361,116.043,4,indian
55590,0rFdbImiFCvAY8jD2aE391,V. Selvaganesh;Karthik;Chinmayi,Kulla Nari Kootam (Original Motion Picture Soundtrack),Vizhigalile,47,301986,False,0.612,0.518,4,-8.888,0,0.19,0.639,8.47e-05,0.0817,0.527,159.894,4,indian
55591,2p9P80g69GvL8fcIaBC7nu,Mohan Kannan,Queen,Kinare,48,212167,False,0.526,0.464,7,-7.767,1,0.0274,0.359,0.00167,0.117,0.165,141.934,4,indian
55592,5gI0Acwuv7iBUxbgtlDFk4,Freddie Gibbs;Moneybagg Yo,Walk - Fresh Rap Flow,Too Much,0,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,indian
55593,4biLwyzTFqLtDxPPr4Hmy5,Freddie Gibbs;Moneybagg Yo,Sailor on the Moon - Hot New Rap,Too Much,0,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,indian
55594,6onok9bXmlQDiHNt1eWZnN,Freddie Gibbs;Moneybagg Yo,Ghetto Superstar - New Rap Classics,Too Much,2,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,indian
